Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789796304,10,MYSQL,SELECT pagos,8.200000,0.000000,0,0,0,0,1,1,1,3,3,3,3,156,0,0.2213179977843538,0.5736264098138631,0.2213179977843538,7.743334004771896,1.0
1789796304,10,MYSQL,SELECT pedidos,17.500000,0.000000,0,1,1,1,1,1,2,3,3,3,3,357,0,0.18160899344366044,0.6367055178621226,0.18160899344366044,10.942495995550416,2.0
1789796304,10,MYSQL,SELECT producto,26.600000,0.000000,0,1,1,1,1,1,3,4,4,4,4,509,0,0.22355500550474972,0.6247193830783986,0.22355500550474972,17.69198199326638,1.0
1789796304,10,,Aggregated,78.500000,0.000000,0,1,1,1,1,1,2,3,4,4,4,1505,0,0.18160899344366044,0.6133417100463824,0.18160899344366044,17.69198199326638,2.9966777408637872
1789796305,10,MYSQL,SELECT clientes,17.900000,0.000000,0,1,1,1,1,1,1,1,3,3,3,350,0,0.22215199714992195,0.6047441057411821,0.22215199714992195,7.395826993160881,9.0
1789796305,10,MYSQL,SELECT conteo,7.700000,0.000000,0,0,1,1,1,1,1,3,3,3,3,160,0,0.19316599355079234,0.5570668609834684,0.19316599355079234,8.522377000190318,1.0
1789796305,10,MYSQL,SELECT pagos,8.300000,0.000000,0,0,0,0,1,1,1,3,3,3,3,163,0,0.2213179977843538,0.5652643431283739,0.2213179977843538,7.743334004771896,1.0
1789796305,10,MYSQL,SELECT pedidos,17.100000,0.000000,0,1,1,1,1,1,2,3,3,3,3,375,0,0.18160899344366044,0.6283189623694246,0.18160899344366044,10.942495995550416,2.0
1789796305,10,MYSQL,SELECT producto,27.000000,0.000000,0,1,1,1,1,1,3,4,4,4,4,534,0,0.22355500550474972,0.6202801329588207,0.22355500550474972,17.69198199326638,1.0
1789796305,10,,Aggregated,78.000000,0.000000,0,1,1,1,1,1,2,3,4,4,4,1582,0,0.18160899344366044,0.6066867412043224,0.18160899344366044,17.69198199326638,3.006953223767383
1789796306,10,MYSQL,SELECT clientes,17.800000,0.000000,0,1,1,1,1,1,1,1,3,3,3,370,0,0.22215199714992195,0.6061519837129634,0.22215199714992195,7.395826993160881,9.0
1789796306,10,MYSQL,SELECT conteo,8.100000,0.000000,0,0,1,1,1,1,1,3,3,3,3,167,0,0.19316599355079234,0.5547893817416633,0.19316599355079234,8.522377000190318,1.0
1789796306,10,MYSQL,SELECT pagos,7.700000,0.000000,0,0,0,1,1,1,1,2,2,2,2,176,0,0.2213179977843538,0.568955448464046,0.2213179977843538,7.743334004771896,1.0
1789796306,10,MYSQL,SELECT pedidos,17.000000,0.000000,0,1,1,1,1,1,3,3,5,5,5,392,0,0.18160899344366044,0.6493133465965559,0.18160899344366044,10.942495995550416,2.0
1789796306,10,MYSQL,SELECT producto,27.600000,0.000000,0,1,1,1,1,1,3,4,4,4,4,554,0,0.22355500550474972,0.6266681498230943,0.22355500550474972,17.69198199326638,1.0
1789796306,10,,Aggregated,78.200000,0.000000,0,1,1,1,1,1,2,3,5,5,5,1659,0,0.18160899344366044,0.6140851154443463,0.18160899344366044,17.69198199326638,3.0204942736588305
1789796307,10,MYSQL,SELECT clientes,16.600000,0.000000,0,1,1,1,1,1,1,1,3,3,3,384,0,0.22215199714992195,0.6060574296498089,0.22215199714992195,7.395826993160881,9.0
1789796307,10,MYSQL,SELECT conteo,8.100000,0.000000,0,0,1,1,1,1,1,3,3,3,3,169,0,0.19316599355079234,0.5522650695294307,0.19316599355079234,8.522377000190318,1.0
1789796307,10,MYSQL,SELECT pagos,8.000000,0.000000,0,0,0,1,1,1,1,2,2,2,2,183,0,0.2213179977843538,0.5629535297999322,0.2213179977843538,7.743334004771896,1.0
1789796307,10,MYSQL,SELECT pedidos,17.200000,0.000000,0,1,1,1,1,1,3,5,18,18,18,418,0,1,0.6846709182607367,0.18160899344366044,17.864058987470344,2.0
1789796307,10,MYSQL,SELECT producto,27.900000,0.000000,0,1,1,1,1,1,3,4,4,4,4,579,0,0.22355500550474972,0.6234279360935021,0.22355500550474972,17.69198199326638,1.0
1789796307,10,,Aggregated,77.800000,0.000000,0,1,1,1,1,1,2,3,18,18,18,1733,0,0.18160899344366044,0.6210251382114909,0.18160899344366044,17.864058987470344,3.013848817080208
